function_name	arg1	arg2	arg_type	param1	param2	labels
strcmp	passbuf	tmpbuf	int	__s1	__s2	0
strcmp	tmpbuf	passbuf	int	__s1	__s2	1
printf	"Metadata value stored on %s.\n"	prov	int			0
printf	prov	"Metadata value stored on %s.\n"	int			1
strcmp	backfile	"none"	int	__s1	__s2	0
strcmp	"none"	backfile	int	__s1	__s2	1
printf	"Attached to %s.\n"	prov	int			0
printf	prov	"Attached to %s.\n"	int			1
printf	"BOOT flag already configured for %s.\n"	prov	int			0
printf	prov	"BOOT flag already configured for %s.\n"	int			1
printf	"BOOT flag not configured for %s.\n"	prov	int			0
printf	prov	"BOOT flag not configured for %s.\n"	int			1
printf	"Resumed %s.\n"	prov	int			0
printf	prov	"Resumed %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
printf	"Metadata value stored on %s.\n"	str	int			0
printf	str	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
g_lcm	secsize	ssize	int			0
g_lcm	ssize	secsize	int			1
printf	"Metadata value stored on %s.\n"	name	int			0
printf	name	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
g_lcm	sectorsize	ssize	int			0
g_lcm	ssize	sectorsize	int			1
printf	"Metadata value stored on %s.\n"	str	int			0
printf	str	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"prefer"	int	__s1	__s2	0
strcmp	"prefer"	name	int	__s1	__s2	1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
g_lcm	secsize	ssize	int			0
g_lcm	ssize	secsize	int			1
printf	"Metadata value stored on %s.\n"	name	int			0
printf	name	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
printf	"Metadata value stored on %s.\n"	name	int			0
printf	name	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
printf	" %s"	name	int			0
printf	name	" %s"	int			1
printf	".\nWriting allocation table to %s..."	name	int			0
printf	name	".\nWriting allocation table to %s..."	int			1
printf	"%s "	name	int			0
printf	name	"%s "	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
printf	"Metadata value stored on %s.\n"	name	int			0
printf	name	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
strcmp	s	"resize"	int	__s1	__s2	0
strcmp	"resize"	s	int	__s1	__s2	1
strcmp	s	"add"	int	__s1	__s2	0
strcmp	"add"	s	int	__s1	__s2	1
strcmp	s	"VTOC8"	int	__s1	__s2	0
strcmp	"VTOC8"	s	int	__s1	__s2	1
strcmp	name	"label"	int	__s1	__s2	0
strcmp	"label"	name	int	__s1	__s2	1
strcmp	name	"clear"	int	__s1	__s2	0
strcmp	"clear"	name	int	__s1	__s2	1
strcmp	name	"dump"	int	__s1	__s2	0
strcmp	"dump"	name	int	__s1	__s2	1
printf	"Metadata value stored on %s.\n"	name	int			0
printf	name	"Metadata value stored on %s.\n"	int			1
printf	"Metadata cleared on %s.\n"	name	int			0
printf	name	"Metadata cleared on %s.\n"	int			1
printf	"Metadata on %s:\n"	name	int			0
printf	name	"Metadata on %s:\n"	int			1
gcd	a	b	unsigned int	a	b	0
gcd	b	a	unsigned int	a	b	1
strcmp	stdmd	magic	int	__s1	__s2	0
strcmp	magic	stdmd	int	__s1	__s2	1
strcmp	md	magic	int	__s1	__s2	0
strcmp	magic	md	int	__s1	__s2	1
warnx	"%s"	errstr	void			0
warnx	errstr	"%s"	void			1
strcmp	comm	"geom"	int	__s1	__s2	0
strcmp	"geom"	comm	int	__s1	__s2	1
strcmp	(	"-h"	int	__s1	__s2	0
strcmp	"-h"	(	int	__s1	__s2	1
strcmp	(	"help"	int	__s1	__s2	0
strcmp	"help"	(	int	__s1	__s2	1
strcmp	name	"help"	int	__s1	__s2	0
strcmp	"help"	name	int	__s1	__s2	1
strcmp	name	"list"	int	__s1	__s2	0
strcmp	"list"	name	int	__s1	__s2	1
strcmp	name	"status"	int	__s1	__s2	0
strcmp	"status"	name	int	__s1	__s2	1
strcmp	name	"load"	int	__s1	__s2	0
strcmp	"load"	name	int	__s1	__s2	1
strcmp	name	"unload"	int	__s1	__s2	0
strcmp	"unload"	name	int	__s1	__s2	1
checkpath	dir	mntpath	int			0
checkpath	mntpath	dir	int			1
strcmp	dev	"/dev/fuse"	int	__s1	__s2	0
strcmp	"/dev/fuse"	dev	int	__s1	__s2	1
calloc	1	len	void *	__nmemb	__size	0
calloc	len	1	void *	__nmemb	__size	1
kill	pid		int	__pid	__sig	0
kill		pid	int	__pid	__sig	1
warn	"%s"	fp_filename	void			0
warn	fp_filename	"%s"	void			1
pfctl_clear_fingerprints	dev	opts	int	dev	opts	0
pfctl_clear_fingerprints	opts	dev	int	dev	opts	1
fingerprint_name_entry	&	fp	struct name_entry *			0
fingerprint_name_entry	fp	&	struct name_entry *			1
fingerprint_name_entry	&	fp	struct name_entry *			0
fingerprint_name_entry	fp	&	struct name_entry *			1
fingerprint_name_entry	&	fp	struct name_entry *			0
fingerprint_name_entry	fp	&	struct name_entry *			1
fingerprint_name_entry	&	fp	struct name_entry *			0
fingerprint_name_entry	fp	&	struct name_entry *			1
calloc	1	sizeof	void *	__nmemb	__size	0
calloc	sizeof	1	void *	__nmemb	__size	1
strcmp	tcpopts	"."	int	__s1	__s2	0
strcmp	"."	tcpopts	int	__s1	__s2	1
printf	" = %s"	a1	int			0
printf	a1	" = %s"	int			1
printf	" != %s"	a1	int			0
printf	a1	" != %s"	int			1
printf	" < %s"	a1	int			0
printf	a1	" < %s"	int			1
printf	" <= %s"	a1	int			0
printf	a1	" <= %s"	int			1
printf	" > %s"	a1	int			0
printf	a1	" > %s"	int			1
printf	" >= %s"	a1	int			0
printf	a1	" >= %s"	int			1
printf	" %s"	t	int			0
printf	t	" %s"	int			1
PF_AZERO	&	r	int			0
PF_AZERO	r	&	int			1
printf	"table <%s>"	name	int			0
printf	name	"table <%s>"	int			1
strcmp	p	"network"	int	__s1	__s2	0
strcmp	"network"	p	int	__s1	__s2	1
strcmp	p	"broadcast"	int	__s1	__s2	0
strcmp	"broadcast"	p	int	__s1	__s2	1
strcmp	p	"peer"	int	__s1	__s2	0
strcmp	"peer"	p	int	__s1	__s2	1
strcmp	p	"0"	int	__s1	__s2	0
strcmp	"0"	p	int	__s1	__s2	1
strcmp	file	"-"	int	__s1	__s2	0
strcmp	"-"	file	int	__s1	__s2	1
pfctl_fopen	file	"r"	int			0
pfctl_fopen	"r"	file	int			1
pow	g	(	double	__x	__y	0
pow	(	g	double	__x	__y	1
pow	g	(	double	__x	__y	0
pow	(	g	double	__x	__y	1
pow	2.0	(	double	__x	__y	0
pow	(	2.0	double	__x	__y	1
pow	2.0	(	double	__x	__y	0
pow	(	2.0	double	__x	__y	1
pow	2.0	(	double	__x	__y	0
pow	(	2.0	double	__x	__y	1
printf	" %s"	scname	int			0
printf	scname	" %s"	int			1
calloc	1	sizeof	void *	__nmemb	__size	0
calloc	sizeof	1	void *	__nmemb	__size	1
strcmp	command	"-F"	int	__s1	__s2	0
strcmp	"-F"	command	int	__s1	__s2	1
strcmp	command	"-s"	int	__s1	__s2	0
strcmp	"-s"	command	int	__s1	__s2	1
strcmp	command	"kill"	int	__s1	__s2	0
strcmp	"kill"	command	int	__s1	__s2	1
strcmp	command	"flush"	int	__s1	__s2	0
strcmp	"flush"	command	int	__s1	__s2	1
strcmp	command	"add"	int	__s1	__s2	0
strcmp	"add"	command	int	__s1	__s2	1
strcmp	command	"delete"	int	__s1	__s2	0
strcmp	"delete"	command	int	__s1	__s2	1
strcmp	command	"replace"	int	__s1	__s2	0
strcmp	"replace"	command	int	__s1	__s2	1
strcmp	command	"expire"	int	__s1	__s2	0
strcmp	"expire"	command	int	__s1	__s2	1
strcmp	command	"show"	int	__s1	__s2	0
strcmp	"show"	command	int	__s1	__s2	1
strcmp	command	"test"	int	__s1	__s2	0
strcmp	"test"	command	int	__s1	__s2	1
strcmp	command	"zero"	int	__s1	__s2	0
strcmp	"zero"	command	int	__s1	__s2	1
warnx	"pfctl_table: unknown command '%s'"	command	void			0
warnx	command	"pfctl_table: unknown command '%s'"	void			1
strcmp	a	b	int	__s1	__s2	0
strcmp	b	a	int	__s1	__s2	1
strcmp	a	b	int	__s1	__s2	0
strcmp	b	a	int	__s1	__s2	1
strcmp	a	b	int	__s1	__s2	0
strcmp	b	a	int	__s1	__s2	1
strcmp	a	b	int	__s1	__s2	0
strcmp	b	a	int	__s1	__s2	1
strcmp	a	b	int	__s1	__s2	0
strcmp	b	a	int	__s1	__s2	1
strcasecmp	t	tbl	int	__s1	__s2	0
strcasecmp	tbl	t	int	__s1	__s2	1
strcasecmp	por	TAILQ_FIRST	int	__s1	__s2	0
strcasecmp	TAILQ_FIRST	por	int	__s1	__s2	1
printf	"%-13s "	pf_limits	int			0
printf	pf_limits	"%-13s "	int			1
check_commit_altq	dev	opts	int			0
check_commit_altq	opts	dev	int			1
fopen	name	mode	FILE *	__filename	__modes	0
fopen	mode	name	FILE *	__filename	__modes	1
strcasecmp	opt	pf_limits	int	__s1	__s2	0
strcasecmp	pf_limits	opt	int	__s1	__s2	1
strcasecmp	opt	pf_hints	int	__s1	__s2	0
strcasecmp	pf_hints	opt	int	__s1	__s2	1
printf	"set optimization %s\n"	opt	int			0
printf	opt	"set optimization %s\n"	int			1
strcmp	ifname	"none"	int	__s1	__s2	0
strcmp	"none"	ifname	int	__s1	__s2	1
strcmp	d	"none"	int	__s1	__s2	0
strcmp	"none"	d	int	__s1	__s2	1
strcmp	d	"urgent"	int	__s1	__s2	0
strcmp	"urgent"	d	int	__s1	__s2	1
strcmp	d	"misc"	int	__s1	__s2	0
strcmp	"misc"	d	int	__s1	__s2	1
strcmp	d	"loud"	int	__s1	__s2	0
strcmp	"loud"	d	int	__s1	__s2	1
pfctl_test_altqsupport	dev	opts	int			0
pfctl_test_altqsupport	opts	dev	int			1
pfctl_disable	dev	opts	int			0
pfctl_disable	opts	dev	int			1
pfctl_load_fingerprints	dev	opts	int			0
pfctl_load_fingerprints	opts	dev	int			1
pfctl_load_fingerprints	dev	opts	int			0
pfctl_load_fingerprints	opts	dev	int			1
pfctl_load_fingerprints	dev	opts	int			0
pfctl_load_fingerprints	opts	dev	int			1
pfctl_show_src_nodes	dev	opts	int			0
pfctl_show_src_nodes	opts	dev	int			1
pfctl_show_status	dev	opts	int			0
pfctl_show_status	opts	dev	int			1
pfctl_show_timeouts	dev	opts	int			0
pfctl_show_timeouts	opts	dev	int			1
pfctl_show_limits	dev	opts	int			0
pfctl_show_limits	opts	dev	int			1
pfctl_load_fingerprints	dev	opts	int			0
pfctl_load_fingerprints	opts	dev	int			1
pfctl_show_src_nodes	dev	opts	int			0
pfctl_show_src_nodes	opts	dev	int			1
pfctl_show_status	dev	opts	int			0
pfctl_show_status	opts	dev	int			1
pfctl_show_timeouts	dev	opts	int			0
pfctl_show_timeouts	opts	dev	int			1
pfctl_show_limits	dev	opts	int			0
pfctl_show_limits	opts	dev	int			1
pfctl_load_fingerprints	dev	opts	int			0
pfctl_load_fingerprints	opts	dev	int			1
pfctl_clear_altq	dev	opts	int			0
pfctl_clear_altq	opts	dev	int			1
pfctl_clear_src_nodes	dev	opts	int			0
pfctl_clear_src_nodes	opts	dev	int			1
pfctl_clear_stats	dev	opts	int			0
pfctl_clear_stats	opts	dev	int			1
pfctl_clear_altq	dev	opts	int			0
pfctl_clear_altq	opts	dev	int			1
pfctl_clear_src_nodes	dev	opts	int			0
pfctl_clear_src_nodes	opts	dev	int			1
pfctl_clear_stats	dev	opts	int			0
pfctl_clear_stats	opts	dev	int			1
pfctl_clear_fingerprints	dev	opts	int			0
pfctl_clear_fingerprints	opts	dev	int			1
pfctl_clear_interface_flags	dev	opts	int			0
pfctl_clear_interface_flags	opts	dev	int			1
pfctl_clear_fingerprints	dev	opts	int			0
pfctl_clear_fingerprints	opts	dev	int			1
strcmp	state_kill	"label"	int	__s1	__s2	0
strcmp	"label"	state_kill	int	__s1	__s2	1
strcmp	state_kill	"id"	int	__s1	__s2	0
strcmp	"id"	state_kill	int	__s1	__s2	1
pfctl_enable	dev	opts	int			0
pfctl_enable	opts	dev	int			1
strcmp	optarg	"malloc"	int	__s1	__s2	0
strcmp	"malloc"	optarg	int	__s1	__s2	1
strcmp	optarg	"vnode"	int	__s1	__s2	0
strcmp	"vnode"	optarg	int	__s1	__s2	1
strcmp	optarg	"swap"	int	__s1	__s2	0
strcmp	"swap"	optarg	int	__s1	__s2	1
strcmp	optarg	"async"	int	__s1	__s2	0
strcmp	"async"	optarg	int	__s1	__s2	1
strcmp	optarg	"noasync"	int	__s1	__s2	0
strcmp	"noasync"	optarg	int	__s1	__s2	1
strcmp	optarg	"cluster"	int	__s1	__s2	0
strcmp	"cluster"	optarg	int	__s1	__s2	1
strcmp	optarg	"nocluster"	int	__s1	__s2	0
strcmp	"nocluster"	optarg	int	__s1	__s2	1
strcmp	optarg	"compress"	int	__s1	__s2	0
strcmp	"compress"	optarg	int	__s1	__s2	1
strcmp	optarg	"nocompress"	int	__s1	__s2	0
strcmp	"nocompress"	optarg	int	__s1	__s2	1
strcmp	optarg	"force"	int	__s1	__s2	0
strcmp	"force"	optarg	int	__s1	__s2	1
strcmp	optarg	"noforce"	int	__s1	__s2	0
strcmp	"noforce"	optarg	int	__s1	__s2	1
strcmp	optarg	"readonly"	int	__s1	__s2	0
strcmp	"readonly"	optarg	int	__s1	__s2	1
strcmp	optarg	"noreadonly"	int	__s1	__s2	0
strcmp	"noreadonly"	optarg	int	__s1	__s2	1
strcmp	optarg	"reserve"	int	__s1	__s2	0
strcmp	"reserve"	optarg	int	__s1	__s2	1
strcmp	optarg	"noreserve"	int	__s1	__s2	0
strcmp	"noreserve"	optarg	int	__s1	__s2	1
strcmp	type	"vnode"	int	__s1	__s2	0
strcmp	"vnode"	type	int	__s1	__s2	1
printfile	fileid	verbose	void	fileid	verbose	0
printfile	verbose	fileid	void	fileid	verbose	1
printfile	fileid	verbose	void	fileid	verbose	0
printfile	verbose	fileid	void	fileid	verbose	1
pfatal	"NAME=%s\n"	pathbuf	int			0
pfatal	pathbuf	"NAME=%s\n"	int			1
pfatal	"NAME=%s\n"	pathbuf	int			0
pfatal	pathbuf	"NAME=%s\n"	int			1
pwarn	"UNREF %s "	lostdir	int			0
pwarn	lostdir	"UNREF %s "	int			1
pwarn	"NO SPACE LEFT IN %s"	name	int			0
pwarn	name	"NO SPACE LEFT IN %s"	int			1
strcmp	newname	"/"	int	__s1	__s2	0
strcmp	"/"	newname	int	__s1	__s2	1
pfatal	"DIRECTORY %s: CONTAINS EMPTY BLOCKS"	pathbuf	int			0
pfatal	pathbuf	"DIRECTORY %s: CONTAINS EMPTY BLOCKS"	int			1
pfatal	"%s is not a disk device"	dev	int			0
pfatal	dev	"%s is not a disk device"	int			1
pfatal	"%s: CANNOT FIGURE OUT FILE SYSTEM PARTITION\n"	dev	int			0
pfatal	dev	"%s: CANNOT FIGURE OUT FILE SYSTEM PARTITION\n"	int			1
pwarn	"ioctl (GCINFO): %s\n"	strerror	int			0
pwarn	strerror	"ioctl (GCINFO): %s\n"	int			1
strcmp	question	"CONTINUE"	int	__s1	__s2	0
strcmp	"CONTINUE"	question	int	__s1	__s2	1
printf	"%s? no\n\n"	question	int			0
printf	question	"%s? no\n\n"	int			1
printf	"%s? yes\n\n"	question	int			0
printf	question	"%s? yes\n\n"	int			1
printf	"%s? [yn] "	question	int			0
printf	question	"%s? [yn] "	int			1
calloc	len	1	void *	__nmemb	__size	0
calloc	1	len	void *	__nmemb	__size	1
printf	"** SU+J Recovering %s\n"	filesys	int			0
printf	filesys	"** SU+J Recovering %s\n"	int			1
warn	"%s"	mntpt	void			0
warn	mntpt	"%s"	void			1
printf	"%s: "	mntpt	int			0
printf	mntpt	"%s: "	int			1
strcmp	target	list	int	__s1	__s2	0
strcmp	list	target	int	__s1	__s2	1
printf	"%s: "	fsname	int			0
printf	fsname	"%s: "	int			1
printf	"%s: "	fsname	int			0
printf	fsname	"%s: "	int			1
strcmp	p	fs	int	__s1	__s2	0
strcmp	fs	p	int	__s1	__s2	1
strcmp	cp	"pap"	int	__s1	__s2	0
strcmp	"pap"	cp	int	__s1	__s2	1
strcmp	cp	"chap"	int	__s1	__s2	0
strcmp	"chap"	cp	int	__s1	__s2	1
strcmp	cp	"none"	int	__s1	__s2	0
strcmp	"none"	cp	int	__s1	__s2	1
strcmp	cp	"pap"	int	__s1	__s2	0
strcmp	"pap"	cp	int	__s1	__s2	1
strcmp	cp	"chap"	int	__s1	__s2	0
strcmp	"chap"	cp	int	__s1	__s2	1
strcmp	cp	"none"	int	__s1	__s2	0
strcmp	"none"	cp	int	__s1	__s2	1
strcmp	cp	"pap"	int	__s1	__s2	0
strcmp	"pap"	cp	int	__s1	__s2	1
strcmp	cp	"chap"	int	__s1	__s2	0
strcmp	"chap"	cp	int	__s1	__s2	1
strcmp	cp	"none"	int	__s1	__s2	0
strcmp	"none"	cp	int	__s1	__s2	1
strcmp	argv	"callin"	int	__s1	__s2	0
strcmp	"callin"	argv	int	__s1	__s2	1
strcmp	argv	"always"	int	__s1	__s2	0
strcmp	"always"	argv	int	__s1	__s2	1
strcmp	argv	"norechallenge"	int	__s1	__s2	0
strcmp	"norechallenge"	argv	int	__s1	__s2	1
strcmp	argv	"rechallenge"	int	__s1	__s2	0
strcmp	"rechallenge"	argv	int	__s1	__s2	1
strcmp	argv	"enable-vj"	int	__s1	__s2	0
strcmp	"enable-vj"	argv	int	__s1	__s2	1
strcmp	argv	"disable-vj"	int	__s1	__s2	0
strcmp	"disable-vj"	argv	int	__s1	__s2	1
strcmp	argv	"enable-ipv6"	int	__s1	__s2	0
strcmp	"enable-ipv6"	argv	int	__s1	__s2	1
strcmp	argv	"disable-ipv6"	int	__s1	__s2	0
strcmp	"disable-ipv6"	argv	int	__s1	__s2	1
warnx	"%s: no such ATM interface"	argv	int			0
warnx	argv	"%s: no such ATM interface"	int			1
warnx	"interface not found '%s'"	argv	int			0
warnx	argv	"interface not found '%s'"	int			1
printf	"%s"	line	int			0
printf	line	"%s"	int			1
printf	"%s"	line	int			0
printf	line	"%s"	int			1
warnx	"%s: no such ATM interface"	argv	int			0
warnx	argv	"%s: no such ATM interface"	int			1
strcasecmp	argv	"llc/snap"	int			0
strcasecmp	"llc/snap"	argv	int			1
strcasecmp	argv	"aal5"	int			0
strcasecmp	"aal5"	argv	int			1
strcasecmp	argv	"ubr"	int			0
strcasecmp	"ubr"	argv	int			1
strcasecmp	argv	"cbr"	int			0
strcasecmp	"cbr"	argv	int			1
strcasecmp	argv	"vbr"	int			0
strcasecmp	"vbr"	argv	int			1
strcasecmp	argv	"abr"	int			0
strcasecmp	"abr"	argv	int			1
warn	"%s"	name	void			0
warn	name	"%s"	void			1
makedev	mymajor	myminor	int			0
makedev	myminor	mymajor	int			1
checkpath	argv	target	int			0
checkpath	target	argv	int			1
checkpath	argv	source	int			0
checkpath	source	argv	int			1
subdir	target	source	int			0
subdir	source	target	int			1
subdir	source	target	int			0
subdir	target	source	int			1
strcmp	argv	"-"	int	__s1	__s2	0
strcmp	"-"	argv	int	__s1	__s2	1
strcmp	argv	"dtrwait"	int	__s1	__s2	0
strcmp	"dtrwait"	argv	int	__s1	__s2	1
strcmp	argv	"drainwait"	int	__s1	__s2	0
strcmp	"drainwait"	argv	int	__s1	__s2	1
strcmp	flag	"none"	int	__s1	__s2	0
strcmp	"none"	flag	int	__s1	__s2	1
strcmp	argv	"none"	int	__s1	__s2	0
strcmp	"none"	argv	int	__s1	__s2	1
printf	"%s: VLAN mode: "	c	int			0
printf	c	"%s: VLAN mode: "	int			1
printf	"%s: "	c	int			0
printf	c	"%s: "	int			1
strcmp	argv	"info"	int	__s1	__s2	0
strcmp	"info"	argv	int	__s1	__s2	1
strcmp	argv	"config"	int	__s1	__s2	0
strcmp	"config"	argv	int	__s1	__s2	1
strcmp	argv	"phy"	int	__s1	__s2	0
strcmp	"phy"	argv	int	__s1	__s2	1
strcmp	argv	"reg"	int	__s1	__s2	0
strcmp	"reg"	argv	int	__s1	__s2	1
strcmp	argv	"help"	int	__s1	__s2	0
strcmp	"help"	argv	int	__s1	__s2	1
strcmp	cmd	"lssnap"	int	__s1	__s2	0
strcmp	"lssnap"	cmd	int	__s1	__s2	1
strcmp	cmd	"mksnap"	int	__s1	__s2	0
strcmp	"mksnap"	cmd	int	__s1	__s2	1
strcmp	cmd	"rmsnap"	int	__s1	__s2	0
strcmp	"rmsnap"	cmd	int	__s1	__s2	1
warn	"Could not open image file %s"	fw_img_path	void			0
warn	fw_img_path	"Could not open image file %s"	void			1
warn	"Could not stat image file %s"	fw_img_path	void			0
warn	fw_img_path	"Could not stat image file %s"	void			1
warnx	"Zero length image file %s"	fw_img_path	void			0
warnx	fw_img_path	"Zero length image file %s"	void			1
warnx	"Could not allocate buffer to read image file %s"	fw_img_path	void			0
warnx	fw_img_path	"Could not allocate buffer to read image file %s"	void			1
warn	"Could not read image file %s"	fw_img_path	void			0
warn	fw_img_path	"Could not read image file %s"	void			1
warn	"Could not read image file %s"	fw_img_path	void			0
warn	fw_img_path	"Could not read image file %s"	void			1
strcmp	type	"scsi"	int	__s1	__s2	0
strcmp	"scsi"	type	int	__s1	__s2	1
strcmp	type	"ata"	int	__s1	__s2	0
strcmp	"ata"	type	int	__s1	__s2	1
warnx	"weird disk type '%s'"	type	void			0
warnx	type	"weird disk type '%s'"	void			1
strcmp	type	"ata"	int	__s1	__s2	0
strcmp	"ata"	type	int	__s1	__s2	1
strcmp	type	"scsi"	int	__s1	__s2	0
strcmp	"scsi"	type	int	__s1	__s2	1
strcmp	type	"ata"	int	__s1	__s2	0
strcmp	"ata"	type	int	__s1	__s2	1
strcmp	passwd	optarg	int	__s1	__s2	0
strcmp	optarg	passwd	int	__s1	__s2	1
strcasecmp	optarg	"user"	int	__s1	__s2	0
strcasecmp	"user"	optarg	int	__s1	__s2	1
strcasecmp	optarg	"master"	int	__s1	__s2	0
strcasecmp	"master"	optarg	int	__s1	__s2	1
strcasecmp	optarg	"high"	int	__s1	__s2	0
strcasecmp	"high"	optarg	int	__s1	__s2	1
strcasecmp	optarg	"maximum"	int	__s1	__s2	0
strcasecmp	"maximum"	optarg	int	__s1	__s2	1
rescan_or_reset_bus	bus	rescan	int			0
rescan_or_reset_bus	rescan	bus	int			1
strcmp	tstr	"block"	int	__s1	__s2	0
strcmp	"block"	tstr	int	__s1	__s2	1
strcmp	tstr	"bfi"	int	__s1	__s2	0
strcmp	"bfi"	tstr	int	__s1	__s2	1
strcmp	tstr	"phys"	int	__s1	__s2	0
strcmp	"phys"	tstr	int	__s1	__s2	1
warnx	"%s: error allocating ccb"	__func__	void			0
warnx	__func__	"%s: error allocating ccb"	void			1
strcasecmp	optarg	"default"	int	__s1	__s2	0
strcasecmp	"default"	optarg	int	__s1	__s2	1
strcasecmp	optarg	"wellknown"	int	__s1	__s2	0
strcasecmp	"wellknown"	optarg	int	__s1	__s2	1
strcasecmp	optarg	"all"	int	__s1	__s2	0
strcasecmp	"all"	optarg	int	__s1	__s2	1
warnx	"%s: you can only specify one of -c or -l"	__func__	void			0
warnx	__func__	"%s: you can only specify one of -c or -l"	void			1
warnx	"%s: error allocating ccb"	__func__	void			0
warnx	__func__	"%s: error allocating ccb"	void			1
warnx	"%s: you can only specify one of -b or -N"	__func__	void			0
warnx	__func__	"%s: you can only specify one of -b or -N"	void			1
warnx	"%s: you can only specify one of -b or -s"	__func__	void			0
warnx	__func__	"%s: you can only specify one of -b or -s"	void			1
warnx	"%s: you can only specify one of -h/-H or -q"	__func__	void			0
warnx	__func__	"%s: you can only specify one of -h/-H or -q"	void			1
warnx	"%s: you can only specify one of -h/-H or -b"	__func__	void			0
warnx	__func__	"%s: you can only specify one of -h/-H or -b"	void			1
warnx	"%s: humanize_number failed!"	__func__	void			0
warnx	__func__	"%s: humanize_number failed!"	void			1
warnx	"%s: error allocating CCB"	__func__	void			0
warnx	__func__	"%s: error allocating CCB"	void			1
warnx	"%s: need both the request (-r) and response (-R) "	__func__	void			0
warnx	__func__	"%s: need both the request (-r) and response (-R) "	void			1
warnx	"%s: error allocating CCB"	__func__	void			0
warnx	__func__	"%s: error allocating CCB"	void			1
warnx	"%s: error allocating sbuf"	__func__	void			0
warnx	__func__	"%s: error allocating sbuf"	void			1
warnx	"%s: sbuf_finish"	__func__	void			0
