function_name,arg1,arg2,arg_type,param1,param2,labels,,,,,
vidc_sm_set_encoder_new_bit_rate,&,encoder,int,,,0,,,,,
vidc_sm_set_encoder_new_bit_rate,encoder,&,int,,,1,,,,,
vidc_sm_set_encoder_new_i_period,&,encoder,int,,,0,,,,,
vidc_sm_set_encoder_new_i_period,encoder,&,int,,,1,,,,,
vidc_sm_set_encoder_init_rc_value,&,encoder,int,,,0,,,,,
vidc_sm_set_encoder_init_rc_value,encoder,&,int,,,1,,,,,
vidc_sm_set_encoder_hec_period,&,encoder,int,,,0,,,,,
vidc_sm_set_encoder_hec_period,encoder,&,int,,,1,,,,,
vidc_sm_set_frame_tag,&,ddl,int,,,0,,,,,
vidc_sm_set_frame_tag,ddl,&,int,,,1,,,,,
vidc_sm_set_allocated_h264_mv_size,&,decoder,int,,,0,,,,,
vidc_sm_set_allocated_h264_mv_size,decoder,&,int,,,1,,,,,
vidc_sm_set_frame_tag,&,bit_stream,int,,,0,,,,,
vidc_sm_set_frame_tag,bit_stream,&,int,,,1,,,,,
vidc_sm_set_frame_tag,&,bit_stream,int,,,0,,,,,
vidc_sm_set_frame_tag,bit_stream,&,int,,,1,,,,,
vidc_sm_set_frame_tag,&,ddl,int,,,0,,,,,
vidc_sm_set_frame_tag,ddl,&,int,,,1,,,,,
ddl_calculate_stride,&,!,int,frame_size,interlace,0,,,,,
ddl_calculate_stride,!,&,int,frame_size,interlace,1,,,,,
ion_unmap_kernel,resource_context,addr,int,,,0,,,,,
ion_unmap_kernel,addr,resource_context,int,,,1,,,,,
ion_free,ddl_context,addr,int,,,0,,,,,
ion_free,addr,ddl_context,int,,,1,,,,,
ion_unmap_kernel,resource_context,addr,int,,,0,,,,,
ion_unmap_kernel,addr,resource_context,int,,,1,,,,,
pci_get_bus_and_slot,0,3,int,,,0,,,,,
pci_get_bus_and_slot,3,0,int,,,1,,,,,
pci_get_bus_and_slot,0,5,int,,,0,,,,,
pci_get_bus_and_slot,5,0,int,,,1,,,,,
pci_get_bus_and_slot,0,1,int,,,0,,,,,
pci_get_bus_and_slot,1,0,int,,,1,,,,,
pci_get_bus_and_slot,0,3,int,,,0,,,,,
pci_get_bus_and_slot,3,0,int,,,1,,,,,
pci_get_bus_and_slot,0,2,int,,,0,,,,,
pci_get_bus_and_slot,2,0,int,,,1,,,,,
pci_get_bus_and_slot,0,1,int,,,0,,,,,
pci_get_bus_and_slot,1,0,int,,,1,,,,,
printk,nvidiafb: HW is currently programmed for %s\n,FlatPanel,int,,,0,,,,,
printk,FlatPanel,nvidiafb: HW is currently programmed for %s\n,int,,,1,,,,,
printk,nvidia: Backlight initialized (%s)\n,name,int,,,0,,,,,
printk,name,nvidia: Backlight initialized (%s)\n,int,,,1,,,,,
printk,radeonfb: Backlight initialized (%s)\n,name,int,,,0,,,,,
printk,name,radeonfb: Backlight initialized (%s)\n,int,,,1,,,,,
pll_freq_delta,fout,g450_vco2f,unsigned int,f1,f2,0,,,,,
pll_freq_delta,g450_vco2f,fout,unsigned int,f1,f2,1,,,,,
max,b,0x0FF,int,,,0,,,,,
max,0x0FF,b,int,,,1,,,,,
min,b,0x3FF,int,,,0,,,,,
min,0x3FF,b,int,,,1,,,,,
max,b,0xF3,int,,,0,,,,,
max,0xF3,b,int,,,1,,,,,
min,b,0x3FF,int,,,0,,,,,
min,0x3FF,b,int,,,1,,,,,
mga_outl,0x3C10,0x00000004,int,,,0,,,,,
mga_outl,0x00000004,0x3C10,int,,,1,,,,,
max,1,pck,int,,,0,,,,,
max,pck,1,int,,,1,,,,,
max,2,*,int,,,0,,,,,
max,*,2,int,,,1,,,,,
max,3,*,int,,,0,,,,,
max,*,3,int,,,1,,,,,
,plane,pi,<dependent type>,,,0,,,,,
,pi,plane,<dependent type>,,,1,,,,,
get_user,test_num,(,int,,,0,,,,,
get_user,(,test_num,int,,,1,,,,,
get_user,test_num,(,int,,,0,,,,,
get_user,(,test_num,int,,,1,,,,,
strcmp,name,internal,int,,,0,,,,,
strcmp,internal,name,int,,,1,,,,,
,1,0,<dependent type>,,,0,,,,,
,0,1,<dependent type>,,,1,,,,,
,1,0,<dependent type>,,,0,,,,,
,0,1,<dependent type>,,,1,,,,,
,1,0,<dependent type>,,,0,,,,,
,0,1,<dependent type>,,,1,,,,,
,1,y,<dependent type>,,,0,,,,,
,y,1,<dependent type>,,,1,,,,,
,plane,enable,<dependent type>,,,0,,,,,
,enable,plane,<dependent type>,,,1,,,,,
gpio_set_value,14,1,int,,,0,,,,,
gpio_set_value,1,14,int,,,1,,,,,
gpio_set_value,15,1,int,,,0,,,,,
gpio_set_value,1,15,int,,,1,,,,,
gpio_set_value,14,0,int,,,0,,,,,
gpio_set_value,0,14,int,,,1,,,,,
gpio_set_value,15,0,int,,,0,,,,,
gpio_set_value,0,15,int,,,1,,,,,
gpio_set_value,2,1,int,,,0,,,,,
gpio_set_value,1,2,int,,,1,,,,,
gpio_set_value,2,0,int,,,0,,,,,
gpio_set_value,0,2,int,,,1,,,,,
outb,0xFF,0x3C6,int,,,0,,,,,
outb,0x3C6,0xFF,int,,,1,,,,,
IGA1_FETCH_COUNT_FORMULA,h_addr,bpp_byte,int,,,0,,,,,
IGA1_FETCH_COUNT_FORMULA,bpp_byte,h_addr,int,,,1,,,,,
IGA2_FETCH_COUNT_FORMULA,h_addr,bpp_byte,int,,,0,,,,,
IGA2_FETCH_COUNT_FORMULA,bpp_byte,h_addr,int,,,1,,,,,
gpio_set_value,nreset_gpio,1,int,,,0,,,,,
gpio_set_value,1,nreset_gpio,int,,,1,,,,,
gpio_set_value,nreset_gpio,0,int,,,0,,,,,
gpio_set_value,0,nreset_gpio,int,,,1,,,,,
sysfs_streq,cabc_modes,buf,int,,,0,,,,,
sysfs_streq,buf,cabc_modes,int,,,1,,,,,
strcmp,dssdev,driver,int,,,0,,,,,
strcmp,driver,dssdev,int,,,1,,,,,
DIV_ROUND_UP,4,ndl,int,,,0,,,,,
DIV_ROUND_UP,ndl,4,int,,,1,,,,,
dispc_mgr_set_lcd_timings,dssdev,&,int,,,0,,,,,
dispc_mgr_set_lcd_timings,&,dssdev,int,,,1,,,,,
dispc_ovl_enable,ovl,op,int,,,0,,,,,
dispc_ovl_enable,op,ovl,int,,,1,,,,,
dispc_ovl_set_channel_out,ovl,op,int,,,0,,,,,
dispc_ovl_set_channel_out,op,ovl,int,,,1,,,,,
dispc_ovl_get_scale_coef,fir_vinc,five_taps,int,,,0,,,,,
dispc_ovl_get_scale_coef,five_taps,fir_vinc,int,,,1,,,,,
max,weoff,reoff,int,,,0,,,,,
max,reoff,weoff,int,,,1,,,,,
max,weoff,reoff,int,,,0,,,,,
max,reoff,weoff,int,,,1,,,,,
ps_to_rfbi_ticks,hs_pulse_time,1,int,time,div,0,,,,,
ps_to_rfbi_ticks,1,hs_pulse_time,int,time,div,1,,,,,
ps_to_rfbi_ticks,vs_pulse_time,1,int,time,div,0,,,,,
ps_to_rfbi_ticks,1,vs_pulse_time,int,time,div,1,,,,,
rfbi_set_timings,dssdev,&,void,rfbi_module,t,0,,,,,
rfbi_set_timings,&,dssdev,void,rfbi_module,t,1,,,,,
down_write_nested,&,rg,int,,,0,,,,,
down_write_nested,rg,&,int,,,1,,,,,
down_write_nested,&,rg,int,,,0,,,,,
down_write_nested,rg,&,int,,,1,,,,,
get_user,p,(,int,,,0,,,,,
get_user,(,p,int,,,1,,,,,
get_user,p,(,int,,,0,,,,,
get_user,(,p,int,,,1,,,,,
omap_vram_reserve,paddr,size,int,,,0,,,,,
omap_vram_reserve,size,paddr,int,,,1,,,,,
omap_vram_free,paddr,size,int,,,0,,,,,
omap_vram_free,size,paddr,int,,,1,,,,,
pci_get_bus_and_slot,0,,int,,,0,,,,,
pci_get_bus_and_slot,,0,int,,,1,,,,,
OUTREG,0x61204,0x00000000,int,,,0,,,,,
OUTREG,0x00000000,0x61204,int,,,1,,,,,
ROUND_UP_TO,nbytes,4,int,,,0,,,,,
ROUND_UP_TO,4,nbytes,int,,,1,,,,,
gpio_set_value,lcd,cont,int,,,0,,,,,
gpio_set_value,cont,lcd,int,,,1,,,,,
gpio_set_value,lcd,intensity,int,,,0,,,,,
gpio_set_value,intensity,lcd,int,,,1,,,,,
gpio_direction_output,lcd,0,int,,,0,,,,,
gpio_direction_output,0,lcd,int,,,1,,,,,
gpio_direction_output,lcd,1,int,,,0,,,,,
gpio_direction_output,1,lcd,int,,,1,,,,,
gpio_direction_output,lcd,0,int,,,0,,,,,
gpio_direction_output,0,lcd,int,,,1,,,,,
outb,0xC4,0x64,int,,,0,,,,,
outb,0x64,0xC4,int,,,1,,,,,
outb,0x81,0x60,int,,,0,,,,,
outb,0x60,0x81,int,,,1,,,,,
outb,intensity,0x60,int,,,0,,,,,
outb,0x60,intensity,int,,,1,,,,,
pwm_channel_alloc,pdata,&,int,,,0,,,,,
pwm_channel_alloc,&,pdata,int,,,1,,,,,
gpio_direction_output,gpio,1,int,,,0,,,,,
gpio_direction_output,1,gpio,int,,,1,,,,,
gpio_set_value_cansleep,gpio,1,int,,,0,,,,,
gpio_set_value_cansleep,1,gpio,int,,,1,,,,,
gpio_direction_output,gpio,0,int,,,0,,,,,
gpio_direction_output,0,gpio,int,,,1,,,,,
spi_sync,spi,&,int,,,0,,,,,
spi_sync,&,spi,int,,,1,,,,,
gpio_direction_output,gpio,1,int,,,0,,,,,
gpio_direction_output,1,gpio,int,,,1,,,,,
gpio_set_value_cansleep,gpio,1,int,,,0,,,,,
gpio_set_value_cansleep,1,gpio,int,,,1,,,,,
gpio_direction_output,gpio,0,int,,,0,,,,,
gpio_direction_output,0,gpio,int,,,1,,,,,
,br,max_br,<dependent type>,,,0,,,,,
,max_br,br,<dependent type>,,,1,,,,,
usleep_range,2000,10000,int,,,0,,,,,
usleep_range,10000,2000,int,,,1,,,,,
outb,0x04,0xb3,int,,,0,,,,,
outb,0xb3,0x04,int,,,1,,,,,
outb,0xbf,0xb2,int,,,0,,,,,
outb,0xb2,0xbf,int,,,1,,,,,
outb,0x03,0xb3,int,,,0,,,,,
outb,0xb3,0x03,int,,,1,,,,,
outb,0xbf,0xb2,int,,,0,,,,,
outb,0xb2,0xbf,int,,,1,,,,,
outb,0x04,0x52f,int,,,0,,,,,
outb,0x52f,0x04,int,,,1,,,,,
outb,0xbf,0x52e,int,,,0,,,,,
outb,0x52e,0xbf,int,,,1,,,,,
outb,0x03,0x52f,int,,,0,,,,,
outb,0x52f,0x03,int,,,1,,,,,
outb,0xbf,0x52e,int,,,0,,,,,
outb,0x52e,0xbf,int,,,1,,,,,
min,x2,vxres,int,,,0,,,,,
min,vxres,x2,int,,,1,,,,,
min,y2,vyres,int,,,0,,,,,
min,vyres,y2,int,,,1,,,,,
memstick_dev_match,host,&,int,card,id,0,,,,,
memstick_dev_match,&,host,int,card,id,1,,,,,
min,p_cnt,length,int,,,0,,,,,
min,length,p_cnt,int,,,1,,,,,
memstick_next_req,dev,&,int,,,0,,,,,
memstick_next_req,&,dev,int,,,1,,,,,
memstick_next_req,dev,&,int,,,0,,,,,
memstick_next_req,&,dev,int,,,1,,,,,
min,p_cnt,length,int,,,0,,,,,
min,length,p_cnt,int,,,1,,,,,
writel,0x00000400,host,int,,,0,,,,,
writel,host,0x00000400,int,,,1,,,,,
writel,(,host,int,,,0,,,,,
writel,host,(,int,,,1,,,,,
writel,0x00008000,host,int,,,0,,,,,
writel,host,0x00008000,int,,,1,,,,,
writel,0x00000100,host,int,,,0,,,,,
writel,host,0x00000100,int,,,1,,,,,
ioremap,pci_resource_start,pci_resource_len,int,,,0,,,,,
ioremap,pci_resource_len,pci_resource_start,int,,,1,,,,,
usleep_range,1000,1100,int,,,0,,,,,
usleep_range,1100,1000,int,,,1,,,,,
tsens_tz_code_to_degC,code,sensor_num,int,adc_code,sensor_num,0,,,,,
tsens_tz_code_to_degC,sensor_num,code,int,adc_code,sensor_num,1,,,,,
tsens_tz_code_to_degC,reg,tm_sensor,int,adc_code,sensor_num,0,,,,,
tsens_tz_code_to_degC,tm_sensor,reg,int,adc_code,sensor_num,1,,,,,
tsens_tz_degC_to_code,temp,tm_sensor,int,degC,sensor_num,0,,,,,
tsens_tz_degC_to_code,tm_sensor,temp,int,degC,sensor_num,1,,,,,
usleep_range,2000,2100,int,,,0,,,,,
usleep_range,2100,2000,int,,,1,,,,,
tsens_tz_code_to_degc,(,sensor_num,int,adc_code,sensor_num,0,,,,,
tsens_tz_code_to_degc,sensor_num,(,int,adc_code,sensor_num,1,,,,,
tsens_tz_code_to_degc,reg,tm_sensor,int,adc_code,sensor_num,0,,,,,
tsens_tz_code_to_degc,tm_sensor,reg,int,adc_code,sensor_num,1,,,,,
tsens_tz_degc_to_code,temp,tm_sensor,int,degc,sensor_num,0,,,,,
tsens_tz_degc_to_code,tm_sensor,temp,int,degc,sensor_num,1,,,,,
writel_relaxed,threshold,sensor_status_ctrl_addr,int,,,0,,,,,
writel_relaxed,sensor_status_ctrl_addr,threshold,int,,,1,,,,,
writel_relaxed,threshold,sensor_status_ctrl_addr,int,,,0,,,,,
writel_relaxed,sensor_status_ctrl_addr,threshold,int,,,1,,,,,
strcmp,name,nstr,int,__s1,__s2,0,,,,,
strcmp,nstr,name,int,__s1,__s2,1,,,,,
ALIGN,*,align,int,,,0,,,,,
ALIGN,align,*,int,,,1,,,,,
strcmp,pname,name,int,__s1,__s2,0,,,,,
strcmp,name,pname,int,__s1,__s2,1,,,,,
strcmp,pname,phandle,int,__s1,__s2,0,,,,,
strcmp,phandle,pname,int,__s1,__s2,1,,,,,
strcmp,pname,"linux,phandle",int,__s1,__s2,0,,,,,
strcmp,"linux,phandle",pname,int,__s1,__s2,1,,,,,
strcmp,pname,"ibm,phandle",int,__s1,__s2,0,,,,,
strcmp,"ibm,phandle",pname,int,__s1,__s2,1,,,,,
strcasecmp,pm,phy_modes,int,,,0,,,,,
strcasecmp,phy_modes,pm,int,,,1,,,,,
for_each_child_of_node,parent,node,int,,,0,,,,,
for_each_child_of_node,node,parent,int,,,1,,,,,
for_each_child_of_node,node,node2,int,,,0,,,,,
for_each_child_of_node,node2,node,int,,,1,,,,,
strcasecmp,pm,nand_ecc_modes,int,,,0,,,,,
strcasecmp,nand_ecc_modes,pm,int,,,1,,,,,
for_each_child_of_node,container,node,int,,,0,,,,,
for_each_child_of_node,node,container,int,,,1,,,,,
for_each_child_of_node,container,node,int,,,0,,,,,
for_each_child_of_node,node,container,int,,,1,,,,,
for_each_child_of_node,container,node,int,,,0,,,,,
for_each_child_of_node,node,container,int,,,1,,,,,
for_each_child_of_node,np,child,int,,,0,,,,,
for_each_child_of_node,child,np,int,,,1,,,,,
strcmp,status,okay,int,,,0,,,,,
strcmp,okay,status,int,,,1,,,,,
strcmp,status,ok,int,,,0,,,,,
strcmp,ok,status,int,,,1,,,,,
strcmp,matches,node,int,,,0,,,,,
strcmp,node,matches,int,,,1,,,,,
strcmp,matches,node,int,,,0,,,,,
strcmp,node,matches,int,,,1,,,,,
strcmp,string,p,int,,,0,,,,,
strcmp,p,string,int,,,1,,,,,
strcmp,prop,(,int,,,0,,,,,
strcmp,(,prop,int,,,1,,,,,
dt_alloc,sizeof,4,void *,,,0,,,,,
dt_alloc,4,sizeof,void *,,,1,,,,,
min,size,bd_dl,int,,,0,,,,,
min,bd_dl,size,int,,,1,,,,,
list_add,&,(,int,,,0,,,,,
list_add,(,&,int,,,1,,,,,
pr_debug,  Vendor: %s\n,buf,int,,,0,,,,,
pr_debug,buf,  Vendor: %s\n,int,,,1,,,,,
pr_debug,  Model: %s\n,buf,int,,,0,,,,,
pr_debug,buf,  Model: %s\n,int,,,1,,,,,
pr_debug,  Revision: %s\n,buf,int,,,0,,,,,
pr_debug,buf,  Revision: %s\n,int,,,1,,,,,
atomic_set,&,cmd,int,,,0,,,,,
atomic_set,cmd,&,int,,,1,,,,,
atomic_set,&,cmd,int,,,0,,,,,
atomic_set,cmd,&,int,,,1,,,,,
strstr,page,1,char *,__haystack,__needle,0,,,,,
strstr,1,page,char *,__haystack,__needle,1,,,,,
strstr,str,_,char *,__haystack,__needle,0,,,,,
strstr,_,str,char *,__haystack,__needle,1,,,,,
bioset_create,128,0,int,,,0,,,,,
bioset_create,0,128,int,,,1,,,,,
div_u64,i_size_read,bdev_logical_block_size,int,,,0,,,,,
div_u64,bdev_logical_block_size,i_size_read,int,,,1,,,,,
pr_err,filp_open(%s) failed\n,dev_p,int,,,0,,,,,
pr_err,dev_p,filp_open(%s) failed\n,int,,,1,,,,,
pr_err,filp_open(%s) failed\n,dev_p,int,,,0,,,,,
pr_err,dev_p,filp_open(%s) failed\n,int,,,1,,,,,
strstr,&,",i,0x",char *,__haystack,__needle,0,,,,,
strstr,",i,0x",&,char *,__haystack,__needle,1,,,,,
strstr,buf,lun_,char *,__haystack,__needle,0,,,,,
strstr,lun_,buf,char *,__haystack,__needle,1,,,,,
strstr,name,lun_,char *,__haystack,__needle,0,,,,,
strstr,lun_,name,char *,__haystack,__needle,1,,,,,
pr_debug,SPC-3 PR APTPL Successfully added registration%s from,(,int,,,0,,,,,
pr_debug,(,SPC-3 PR APTPL Successfully added registration%s from,int,,,1,,,,,
strcmp,pr_res_holder,pr_reg,int,,,0,,,,,
strcmp,pr_reg,pr_res_holder,int,,,1,,,,,
configfs_depend_item,tpg,&,int,,,0,,,,,
configfs_depend_item,&,tpg,int,,,1,,,,,
configfs_undepend_item,tpg,&,int,,,0,,,,,
configfs_undepend_item,&,tpg,int,,,1,,,,,
configfs_depend_item,tpg,&,int,,,0,,,,,
configfs_depend_item,&,tpg,int,,,1,,,,,
configfs_undepend_item,tpg,&,int,,,0,,,,,
configfs_undepend_item,&,tpg,int,,,1,,,,,
configfs_depend_item,tpg,&,int,,,0,,,,,
configfs_depend_item,&,tpg,int,,,1,,,,,
configfs_undepend_item,tpg,&,int,,,0,,,,,
configfs_undepend_item,&,tpg,int,,,1,,,,,
pr_err,filp_open(%s) for APTPL metadata,path,int,,,0,,,,,
pr_err,path,filp_open(%s) for APTPL metadata,int,,,1,,,,,
pr_debug,Error writing APTPL metadata file: %s\n,path,int,,,0,,,,,
pr_debug,path,Error writing APTPL metadata file: %s\n,int,,,1,,,,,
pr_err,SPC-3 PR: Unable to locate,(,int,,,0,,,,,
pr_err,(,SPC-3 PR: Unable to locate,int,,,1,,,,,
pr_debug,SPC-3 PR: Updated APTPL,(,int,,,0,,,,,
pr_debug,(,SPC-3 PR: Updated APTPL,int,,,1,,,,,
pr_debug,SPC-3 PR: Updated APTPL metadata for PREEMPT,(,int,,,0,,,,,
pr_debug,(,SPC-3 PR: Updated APTPL metadata for PREEMPT,int,,,1,,,,,
queue_work,sess,&,int,,,0,,,,,
queue_work,&,sess,int,,,1,,,,,
strcmp,buf1,none,int,,,0,,,,,
strcmp,none,buf1,int,,,1,,,,,
strstr,buf,[,char *,,,0,,,,,
strstr,[,buf,char *,,,1,,,,,
strstr,str,],char *,,,0,,,,,
strstr,],str,char *,,,1,,,,,
strstr,str2,:,char *,,,0,,,,,
strstr,:,str2,char *,,,1,,,,,
strstr,ip_str,:,char *,,,0,,,,,
strstr,:,ip_str,char *,,,1,,,,,
strstr,name,tpgt_,char *,,,0,,,,,
strstr,tpgt_,name,char *,,,1,,,,,
DIV_ROUND_UP,len,2,int,,,0,,,,,
DIV_ROUND_UP,2,len,int,,,1,,,,,
strcpy,tiqn,conn,char *,,,0,,,,,
strcpy,conn,tiqn,char *,,,1,,,,,
strcmp,conn,ls,int,,,0,,,,,
strcmp,ls,conn,int,,,1,,,,,
strcpy,ls,(,char *,,,0,,,,,
strcpy,(,ls,char *,,,1,,,,,
strstr,in_buf,pattern,char *,,,0,,,,,
strstr,pattern,in_buf,char *,,,1,,,,,
strstr,ptr,=,char *,,,0,,,,,
strstr,=,ptr,char *,,,1,,,,,
strstr,CHAP,authtype,char *,,,0,,,,,
strstr,authtype,CHAP,char *,,,1,,,,,
strstr,None,authtype,char *,,,0,,,,,
strstr,authtype,None,char *,,,1,,,,,
strstr,CHAP,authtype,char *,,,0,,,,,
strstr,authtype,CHAP,char *,,,1,,,,,
strstr,SPKM1,authtype,char *,,,0,,,,,
strstr,authtype,SPKM1,char *,,,1,,,,,
strstr,SPKM2,authtype,char *,,,0,,,,,
strstr,authtype,SPKM2,char *,,,1,,,,,
strstr,KRB5,authtype,char *,,,0,,,,,
strstr,authtype,KRB5,char *,,,1,,,,,
hton24,login_rsp,login,int,,,0,,,,,
hton24,login,login_rsp,int,,,1,,,,,
pr_err,Unable to locate Target IQN: %s in,t_buf,int,,,0,,,,,
pr_err,t_buf,Unable to locate Target IQN: %s in,int,,,1,,,,,
strcmp,key,CHAP_A,int,,,0,,,,,
strcmp,CHAP_A,key,int,,,1,,,,,
strcmp,key,CHAP_I,int,,,0,,,,,
strcmp,CHAP_I,key,int,,,1,,,,,
strcmp,key,CHAP_C,int,,,0,,,,,
strcmp,CHAP_C,key,int,,,1,,,,,
strcmp,key,CHAP_N,int,,,0,,,,,
strcmp,CHAP_N,key,int,,,1,,,,,
strcmp,key,CHAP_R,int,,,0,,,,,
strcmp,CHAP_R,key,int,,,1,,,,,
strcmp,key,SRP_U,int,,,0,,,,,
strcmp,SRP_U,key,int,,,1,,,,,
strcmp,key,SRP_N,int,,,0,,,,,
strcmp,SRP_N,key,int,,,1,,,,,
strcmp,key,SRP_g,int,,,0,,,,,
strcmp,SRP_g,key,int,,,1,,,,,
strcmp,key,SRP_s,int,,,0,,,,,
strcmp,SRP_s,key,int,,,1,,,,,
strcmp,key,SRP_A,int,,,0,,,,,
strcmp,SRP_A,key,int,,,1,,,,,
strcmp,key,SRP_B,int,,,0,,,,,
strcmp,SRP_B,key,int,,,1,,,,,
strcmp,key,SRP_M,int,,,0,,,,,
strcmp,SRP_M,key,int,,,1,,,,,
strcmp,key,SRP_HM,int,,,0,,,,,
strcmp,SRP_HM,key,int,,,1,,,,,
strcmp,acceptor_values,proposer_values,int,,,0,,,,,
strcmp,proposer_values,acceptor_values,int,,,1,,,,,
pr_err,"Key \%s\"" received twice"," protocol error.\n""",key,int,,,0,,,,
pr_err,key,"Key \%s\"" received twice"," protocol error.\n""",int,,,1,,,,
strstr,name,tpgt_,char *,,,0,,,,,
strstr,tpgt_,name,char *,,,1,,,,,
strstr,name,naa.,char *,,,0,,,,,
strstr,naa.,name,char *,,,1,,,,,
strstr,name,fc.,char *,,,0,,,,,
strstr,fc.,name,char *,,,1,,,,,
strstr,name,iqn.,char *,,,0,,,,,
strstr,iqn.,name,char *,,,1,,,,,
cpm_muram_alloc,0x100,64,int,,,0,,,,,
cpm_muram_alloc,64,0x100,int,,,1,,,,,
cpm_muram_alloc,0x100,64,int,,,0,,,,,
cpm_muram_alloc,64,0x100,int,,,1,,,,,
cpm_muram_alloc,0x100,64,int,,,0,,,,,
cpm_muram_alloc,64,0x100,int,,,1,,,,,
out_8,&,cs,int,,,0,,,,,
out_8,cs,&,int,,,1,,,,,
min,rxcount,count,int,,,0,,,,,
min,count,rxcount,int,,,1,,,,,
spi_new_device,pp,&,int,,,0,,,,,
spi_new_device,&,pp,int,,,1,,,,,
gpio_set_value,asd,active,int,,,0,,,,,
gpio_set_value,active,asd,int,,,1,,,,,
gpio_set_value,asd,active,int,,,0,,,,,
gpio_set_value,active,asd,int,,,1,,,,,
gpio_set_value,chip,!,int,,,0,,,,,
gpio_set_value,!,chip,int,,,1,,,,,
gpio_direction_output,chip,!,int,,,0,,,,,
gpio_direction_output,!,chip,int,,,1,,,,,
min,32,remain,int,,,0,,,,,
min,remain,32,int,,,1,,,,,
min,32,remain,int,,,0,,,,,
min,remain,32,int,,,1,,,,,
queue_work,dws,&,int,,,0,,,,,
queue_work,&,dws,int,,,1,,,,,
queue_work,dws,&,int,,,0,,,,,
queue_work,&,dws,int,,,1,,,,,
writel,chip,(,int,,,0,,,,,
writel,(,chip,int,,,1,,,,,
writew,chip,(,int,,,0,,,,,
writew,(,chip,int,,,1,,,,,
writew,chip,(,int,,,0,,,,,
writew,(,chip,int,,,1,,,,,
writew,chip,(,int,,,0,,,,,
writew,(,chip,int,,,1,,,,,
writew,chip,(,int,,,0,,,,,
writew,(,chip,int,,,1,,,,,
time_after,time,timeout,int,,,0,,,,,
time_after,timeout,time,int,,,1,,,,,
bfin_write_and,&,~,int,,,0,,,,,
bfin_write_and,~,&,int,,,1,,,,,
bfin_write_or,&,chip,int,,,0,,,,,
bfin_write_or,chip,&,int,,,1,,,,,
bfin_write_or,&,chip,int,,,0,,,,,
bfin_write_or,chip,&,int,,,1,,,,,
bfin_write_and,&,~,int,,,0,,,,,
bfin_write_and,~,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
set_dma_x_modify,drv_data,2,int,,,0,,,,,
set_dma_x_modify,2,drv_data,int,,,1,,,,,
set_dma_x_modify,drv_data,1,int,,,0,,,,,
set_dma_x_modify,1,drv_data,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
gpio_request,chip,spi,int,,,0,,,,,
gpio_request,spi,chip,int,,,1,,,,,
spi_new_device,pp,&,int,,,0,,,,,
spi_new_device,&,pp,int,,,1,,,,,
bfin_write,&,*,int,,,0,,,,,
bfin_write,*,&,int,,,1,,,,,
bfin_write,&,*,int,,,0,,,,,
bfin_write,*,&,int,,,1,,,,,
bfin_write,&,*,int,,,0,,,,,
bfin_write,*,&,int,,,1,,,,,
bfin_write,&,*,int,,,0,,,,,
bfin_write,*,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
bfin_write,&,chip,int,,,0,,,,,
bfin_write,chip,&,int,,,1,,,,,
gpio_request,chip,spi,int,,,0,,,,,
gpio_request,spi,chip,int,,,1,,,,,
queue_work,mpc8xxx_spi,&,int,,,0,,,,,
queue_work,&,mpc8xxx_spi,int,,,1,,,,,
gpio_direction_output,cdata,spi,int,,,0,,,,,
gpio_direction_output,spi,cdata,int,,,1,,,,,
min,count,16u,int,,,0,,,,,
min,16u,count,int,,,1,,,,,
min,count,8u,int,,,0,,,,,
min,8u,count,int,,,1,,,,,
min,count,16u,int,,,0,,,,,
min,16u,count,int,,,1,,,,,
min,count,8u,int,,,0,,,,,
min,8u,count,int,,,1,,,,,
strcmp,sdev,id,int,,,0,,,,,
strcmp,id,sdev,int,,,1,,,,,
strcmp,spi,drv,int,,,0,,,,,
strcmp,drv,spi,int,,,1,,,,,
queue_work,bitbang,&,int,,,0,,,,,
queue_work,&,bitbang,int,,,1,,,,,
gpio_set_value,hw,(,int,,,0,,,,,
gpio_set_value,(,hw,int,,,1,,,,,
writel,readl,sspi,int,,,0,,,,,
writel,sspi,readl,int,,,1,,,,,
writel,readl,sspi,int,,,0,,,,,
writel,sspi,readl,int,,,1,,,,,
writel,t,sspi,int,,,0,,,,,
writel,sspi,t,int,,,1,,,,,
writel,t,sspi,int,,,0,,,,,
writel,sspi,t,int,,,1,,,,,
gpio_set_value,c,!,int,,,0,,,,,
gpio_set_value,!,c,int,,,1,,,,,
gpio_direction_output,spi,!,int,,,0,,,,,
gpio_direction_output,!,spi,int,,,1,,,,,
writel,1,hw,int,,,0,,,,,
writel,hw,1,int,,,1,,,,,
writel,1,hw,int,,,0,,,,,
writel,hw,1,int,,,1,,,,,
